	station_id_igra	station_name	latitude	longitude	station_id
1334	MLM00061223	TOMBOUCTOU	16.7167	-3.0	61223
1335	MLM00061226	GAO	16.267	-0.05	61226
1336	MLM00061233	NARA	15.167	-7.283	61233
1337	MLM00061257	KAYES/DAG-DAG	14.482	-11.44	61257
1338	MLM00061265	MOPTI	14.5167	-4.1	61265
1339	MLM00061272	SEGOU	13.433	-6.283	61272
1340	MLM00061290	BAMAKO	12.633	-8.033	61290
1341	MLM00061291	BAMAKO/SENOU	12.5333	-7.95	61291
1342	MLXUAAW1257	KAYES	14.4333	-11.4333	W1257
1343	MLXUAAW1265	MOPTI-SEVARE	14.5	-4.2	W1265
1344	MLXUAAW1270	KITA	13.0667	-9.4833	W1270
1345	MOM00060101	TANGER (AERODROME)	35.733	-5.9	60101
1346	MOM00060107	AL HOCEIMA	35.183	-3.85	60107
1347	MOM00060115	OUJDA	34.783	-1.95	60115
1348	MOM00060119	KENITRA PORT LYAUTEY	34.3	-6.6	60119
1349	MOM00060127	TAZA	34.217	-4.0	60127
1350	MOM00060150	MEKNES	33.883	-5.533	60150
1351	MOM00060155	CASABLANCA	33.5667	-7.6667	60155
1352	MOM00060185	SAFI	32.283	-9.233	60185
1353	MOM00060191	BENI-MELLAL	32.367	-6.4	60191
1354	MOM00060195	MIDELT	32.683	-4.733	60195
1355	MOM00060210	ERRACHIDIA	31.933	-4.4	60210
1356	MOM00060230	MARRAKECH	31.617	-8.033	60230
1357	MOM00060250	AGADIR INEZGANNE	30.383	-9.567	60250
1358	MOM00060252	AGADIR AL MASSIRA	30.333	-9.417	60252
1359	MOM00060265	OUARZAZATE	30.933	-6.9	60265
1360	MOXUAC00132	RABAT	34.05	-6.7667	00132
1361	MPM00061974	AGALEGA	-10.433	56.75	61974
1362	MPM00061986	ST. BRANDON	-16.45	59.617	61986
1363	MPM00061988	RODRIGUES	-19.683	63.417	61988
1364	MPM00061995	VACOAS (MAURITIUS)	-20.2975	57.4947	61995
1365	MQM00091066	MIDWAY IS NAS	28.2	-177.3833	91066
1366	MRM00061401	BIR MOGHREIN	25.233	-11.617	61401
1367	MRM00061403	FORT GOURAUD	22.683	-12.7	61403
1368	MRM00061404	ZOUERATE	22.75	-12.483	61404
1369	MRM00061415	NOUADHIBOU	20.9333	-17.0333	61415
1370	MRM00061421	ATAR	20.517	-13.067	61421
1371	MRM00061442	NOUAKCHOTT	18.1	-15.95	61442
1372	MRM00061497	NEMA	16.6	-7.267	61497
1373	MRM00061498	KIFFA	16.633	-11.4	61498
1374	MRXUAAW1499	AIOUN ELATROUSS	16.7333	-9.6333	W1499
1375	MTM00016597	LUQA	35.85	14.483	16597
1376	MUM00041256	MUSCAT INT'L AIRPORT	23.5953	58.2983	41256
1377	MUM00041288	MASIRAH	20.667	58.9	41288
1378	MUM00041316	SALALAH AIRPORT	17.0439	54.1022	41316
1379	MUXUAE05791	BAIT AL FALAJ	23.6	58.55	05791
1380	MVM00043555	MALE	4.1917	73.5292	43555
1381	MVM00043599	GAN	-0.6933	73.1556	43599
1382	MXM00076151	ISLA GUADALUPE	28.883	-118.3	76151
1383	MXM00076225	CHIHUAHUA	28.6667	-106.0333	76225
1384	MXM00076256	EMPALME	27.95	-110.8	76256
1385	MXM00076370	TOPOLOBAMPO	25.617	-109.05	76370
1386	MXM00076382	TORREON AIRPORT	25.533	-103.45	76382
1387	MXM00076394	AEROP.INTERNACIONAL MONTERREY,	25.8667	-100.2333	76394
1388	MXM00076405	LA PAZ	24.1167	-110.3167	76405
1389	MXM00076458	COLONIA JUAN CARRASCO MAZATLAN	23.2167	-106.4	76458
1390	MXM00076491	CIUDAD VICTORIA	23.73	-99.11	76491
1391	MXM00076526	ZACATECAS,ZAC.	22.75	-102.5	76526
1392	MXM00076549	TAMPICO	22.283	-97.85	76549
1393	MXM00076595	CANCUN	21.0167	-86.85	76595
1394	MXM00076612	GUADALAJARA	20.7	-103.3833	76612
1395	MXM00076644	AEROP.INTERNACIONAL MERIDA	20.95	-89.65	76644
1396	MXM00076654	MANZANILLO	19.0667	-104.3333	76654
1397	MXM00076679	AEROP. INTERNACIONAL MEXICO	19.4333	-99.1333	76679
1398	MXM00076692	HACIENDA YLANG YLANG VERACRUZ,	19.15	-96.1333	76692
1399	MXM00076713	CUIDAD DEL CARMEN	18.633	-91.833	76713
1400	MXM00076723	ISLA SOCORRO	18.717	-110.95	76723
1401	MXM00076743	VILLAHERMOSA	17.9833	-92.9333	76743
1402	MXM00076805	ACAPULCO	16.75	-99.75	76805
1403	MXM00076833	SALINA CRUZ	16.1667	-95.1667	76833
1404	MXM00076903	TAPACHULA	14.9167	-92.25	76903
1405	MYM00048601	PENANG/BAYAN LEPAS	5.3	100.2667	48601
1406	MYM00048602	BUTTERWORTH AB	5.467	100.383	48602
1407	MYM00048615	KOTA BHARU	6.1667	102.2833	48615
1408	MYM00048620	SITIAWAN	4.2167	100.7	48620
1409	MYM00048647	KUALA LUMPUR SUBANG	3.117	101.55	48647
1410	MYM00048648	PETALING JAYA	3.1	101.65	48648
1411	MYM00048650	KUALA LUMPUR INTERNATIONAL AIR	2.7167	101.7	48650
1412	MYM00048657	KUANTAN	3.7833	103.2167	48657
1413	MYM00096413	KUCHING	1.4833	110.3333	96413
1414	MYM00096441	BINTULU	3.2	113.0333	96441
1415	MYM00096471	KOTA KINABALU	5.9333	116.05	96471
1416	MYM00096481	TAWAU	4.2667	117.8833	96481
1417	MYM00096491	SANDAKAN	5.9	118.0667	96491
1418	MZM00067215	PEMBA	-12.983	40.533	67215
1419	MZM00067217	LICHINGA	-13.3	35.233	67217
1420	MZM00067237	NAMPULA	-15.1	39.283	67237
1421	MZM00067261	TETE	-16.183	33.583	67261
1422	MZM00067283	QUELIMANE	-17.883	36.883	67283
1423	MZM00067297	BEIRA	-19.8	34.9	67297
1424	MZM00067323	INHAMBANE	-23.867	35.383	67323
1425	MZM00067341	MAPUTO/MAVALANE	-25.917	32.567	67341
1426	MZXUAE04824	MOSSURIL	-14.95	40.67	04824
1427	MZXUAE5856A	LUMBO	-15.03	40.67	5856A
1428	NCM00091577	KOUMAC	-20.567	164.283	91577
1429	NCM00091582	OUANAHAM	-20.767	167.233	91582
1430	NCM00091592	NOUMEA (NLLE-CALEDONIE)	-22.2761	166.4528	91592
1431	NFM00094996	NORFOLK ISLAND AERO	-29.0389	167.9408	94996
1432	NGM00061017	BILMA	18.683	12.917	61017
1433	NGM00061024	AGADEZ	16.9667	7.9833	61024
1434	NGM00061052	NIAMEY-AERO	13.4833	2.1667	61052
1435	NGM00061075	BIRNI-N'KONNI	13.8	5.25	61075
1436	NGM00061080	MARADI	13.467	7.083	61080
1437	NGM00061090	ZINDER	13.7833	8.9833	61090
1438	NHM00091554	PEKOA AIRPORT	-15.517	167.217	91554
1439	NHM00091557	BAUERFIELD (EFATE)	-17.7	168.3	91557
1440	NHM00091558	VILA (EFATE)	-17.75	168.3	91558
1441	NHM00091568	ANEITYUM	-20.233	169.767	91568
1442	NIM00065046	KANO	12.05	8.5333	65046
1443	NIM00065082	MAIDUGURI	11.85	13.083	65082
1444	NIM00065123	MINNA	9.617	6.533	65123
1445	NIM00065125	ABUJA	9.25	7.0	65125
1446	NIM00065201	LAGOS/IKEJA	6.583	3.333	65201
1447	NIM00065202	LAGOS/OSHODI	6.5	3.3833	65202
1448	NIM00065257	ENUGU	6.467	7.55	65257
1449	NLM00006210	VALKENBURG	52.167	4.433	06210
1450	NLM00006235	DE KOOIJ VK	52.9269	4.7811	06235
1451	NLM00006242	VLIELAND	53.25	4.917	06242
1452	NLM00006260	DE BILT AWS	52.0989	5.1797	06260
1453	NNM00078866	JULIANA AIRPORT	18.0333	-63.1167	78866
1454	NOM00001010	ANDOYA	69.3153	16.1308	01010
1455	NOM00001030	TROMSO	69.7	19.02	01030
1456	NOM00001152	BODO VI	67.2669	14.3586	01152
1457	NOM00001241	ORLAND III	63.7056	9.6117	01241
1458	NOM00001384	OSLO/GARDERMOEN	60.2	11.083	01384
1459	NOM00001400	EKOFISK	56.5422	3.2236	01400
1460	NOM00001415	STAVANGER/SOLA	58.8742	5.665	01415
1461	NOM00001492	OSLO-BLINDERN	59.9428	10.7194	01492
1462	NOXUAC04176	BERGEN	60.38	5.33	04176
1463	NOXUAC04178	NARVIK	68.47	17.5	04178
1464	NOXUAE05479	KJELLER	59.97	11.03	05479
1465	NPM00044454	KATHMANDU AIRPORT	27.7	85.367	44454
1466	NRM00091532	NAURU ARC-2	-0.5167	166.9167	91532
1467	NSM00081202	NICKERIE	5.95	-57.033	81202
1468	NSM00081209	STOELMANSEILAND	4.35	-54.417	81209
1469	NSM00081225	ZANDERIJ	5.45	-55.2	81225
1470	NSM00081250	TAFELBERG	3.783	-56.15	81250
1471	NSM00081251	SIPALIWINI	2.033	-56.117	81251
1472	NSM00081253	COEROENI	3.367	-57.333	81253
1473	NUM00078730	PUERTO CABEZAS	14.067	-83.367	78730
1474	NUM00078741	MANAGUA A.C.SANDINO	12.15	-86.167	78741
1475	NZM00093012	KAITAIA	-35.1	173.267	93012
1476	NZM00093072	MT TAMAHUNGA	-36.3	174.7	93072
1477	NZM00093112	WHENUAPAI	-36.7928	174.6214	93112
1478	NZM00093115	AUCKLAND	-36.85	174.78	93115
1479	NZM00093119	AUCKLAND AIRPORT	-37.017	174.8	93119
1480	NZM00093291	GISBORNE AERODROME	-38.6667	177.9833	93291
1481	NZM00093308	NEW PLYMOUTH AERO	-39.0167	174.1833	93308
1482	NZM00093337	WAIOURU	-39.467	175.683	93337
1483	NZM00093417	PARAPARAUMU AERODROME	-40.9044	174.9839	93417
1484	NZM00093431	OUTLOOK HILL	-41.3	174.63	93431
1485	NZM00093614	HOKITIKA AERODROME	-42.7167	170.9833	93614
1486	NZM00093677	KAIKOURA	-42.417	173.7	93677
1487	NZM00093769	RAKAIA	-43.78	172.02	93769
1488	NZM00093780	CHRISTCHURCH	-43.483	172.55	93780
1489	NZM00093844	INVERCARGILL AIRPORT	-46.4108	168.3178	93844
1490	NZM00093944	CAMPBELL ISLAND	-52.55	169.15	93944
1491	NZM00093986	CHATHAM ISL/TUUTA	-43.95	-176.5667	93986
1492	NZM00093997	RAOUL ISLAND	-29.2447	-177.9289	93997
1493	ODM00062840	MALKAL	9.55	31.65	62840
1494	ODM00062880	WAU	7.7	28.017	62880
1495	ODM00062941	JUBA	4.867	31.6	62941
1496	PAM00086068	MARISCAL ESTIGARRIBIA	-22.0167	-60.6167	86068
1497	PAM00086218	AEROPUERTO SILVIO PETTIROSSI	-25.2333	-57.5167	86218
1498	PEM00084377	IQUITOS	-3.783	-73.3	84377
1499	PEM00084378	MORONA	-3.7333	-73.25	84378
1500	PEM00084390	TALARA	-4.567	-81.233	84390
1501	PEM00084401	PIURA	-5.2	-80.6	84401
1502	PEM00084416	PIURA GRUP7	-5.1833	-80.6	84416
1503	PEM00084452	CHICLAYO	-6.783	-79.817	84452
1504	PEM00084515	PUCALLPA	-8.367	-74.567	84515
1505	PEM00084628	LIMA/CALLAO	-12.0167	-77.1167	84628
1506	PEM00084629	LAS PALMAS	-12.15	-77.0	84629
1507	PEM00084691	PISCO	-13.733	-76.217	84691
1508	PEM00084752	AREQUIPA	-16.333	-71.567	84752
1509	PFM00048860	HOANG SA (PATTLE)	16.55	111.617	48860
1510	PFM00059981	XISHA DAO	16.8333	112.3333	59981
1511	PKM00041506	CHITRAL	35.9217	71.8	41506
1512	PKM00041515	DROSH	35.5667	71.7833	41515
1513	PKM00041516	GILGIT	35.9167	74.3333	41516
1514	PKM00041529	PESHAWAR	34.0333	71.9333	41529
1515	PKM00041560	PARACHINAR	33.8667	70.0833	41560
1516	PKM00041571	ISLAMABAD AIRPORT	33.6167	73.1	41571
1517	PKM00041594	SARGODHA	32.05	72.667	41594
1518	PKM00041598	JHELUM	32.9333	73.7167	41598
1519	PKM00041600	SIALKOT	32.5	74.5333	41600
1520	PKM00041620	ZHOB	31.35	69.467	41620
1521	PKM00041624	DERA ISMAIL KHAN	31.8167	70.9167	41624
1522	PKM00041640	LAHORE CITY	31.55	74.3333	41640
1523	PKM00041661	QUETTA (SHEIKH MANDA)	30.2667	66.9167	41661
1524	PKM00041675	MULTAN	30.2	71.4333	41675
1525	PKM00041678	BAHAWALNAGAR	29.95	73.25	41678
1526	PKM00041685	BARKHAN	29.8833	69.7167	41685
1527	PKM00041696	KALAT	29.0333	66.5833	41696
1528	PKM00041710	NOKKUNDI	28.8167	62.75	41710
1529	PKM00041712	DAL BANDIN	28.8833	64.4	41712
1530	PKM00041715	JACOBABAD	28.3	68.4667	41715
1531	PKM00041718	KHANPUR	28.65	70.6833	41718
1532	PKM00041739	PANJGUR	26.9667	64.1	41739
1533	PKM00041744	KHUZDAR	27.8333	66.6333	41744
1534	PKM00041749	NAWABSHAH	26.25	68.3667	41749
1535	PKM00041756	JIWANI	25.0667	61.8	41756
1536	PKM00041759	PASNI	25.2667	63.4833	41759
1537	PKM00041764	HYDERABAD	25.3833	68.4167	41764
1538	PKM00041768	CHHOR	25.5167	69.7833	41768
1539	PKM00041780	KARACHI AIRPORT	24.9	67.1333	41780
1540	PKXUAE05548	LAHORE	31.62	74.4	05548
1541	PKXUAE05801	GWADAR	25.13	62.32	05801
1542	PKXUAE05835	SUKKUR	27.7	68.92	05835
1543	PLM00012105	KOSZALIN	54.2	16.1833	12105
1544	PLM00012120	LEBA	54.7536	17.5347	12120
1545	PLM00012330	POZNAN	52.417	16.85	12330
1546	PLM00012374	LEGIONOWO	52.4078	20.9564	12374
1547	PLM00012375	WARSZAWA	52.18	20.97	12375
1548	PLM00012425	WROCLAW I	51.1131	16.8811	12425
1549	PLXUAC03751	MIELEC	50.28	21.43	03751
1550	PLXUAE05764	WROCLAW	51.12	17.03	05764
1551	PMM00078807	COROZAL OESTE	8.9667	-79.5667	78807
1552	POM00008507	GRACIOSA/AERODROME	39.0833	-28.0333	08507
1553	POM00008508	LAJES (ACORES)	38.7678	-27.0856	08508
1554	POM00008522	FUNCHAL	32.6333	-16.9	08522
1555	POM00008535	LISBOA/GEOFISICO	38.72	-9.15	08535
1556	POM00008545	PORTO/PEDRAS RUBRAS	41.233	-8.683	08545
1557	POM00008549	COIMBRA	40.2	-8.417	08549
1558	POM00008554	FARO/AEROPORTO	37.017	-7.967	08554
1559	POM00008579	LISBOA/GAGO COUTINHO	38.7667	-9.1333	08579
1560	PPM00092035	PORT MORESBY W.O.	-9.3833	147.2167	92035
1561	PPM00092044	MOMOTE W.O.	-2.05	147.4167	92044
1562	PPM00094014	MADANG	-5.217	145.783	94014
1563	PPM00094027	LAE	-6.733	147.0	94027
1564	PPM00094085	RABAUL	-4.217	152.183	94085
1565	PPM00094087	MISIMA ISLAND	-10.7	152.833	94087
1566	PSM00091408	KOROR	7.3687	134.5412	91408
1567	PUM00061766	BISSAU	11.87	-15.5	61766
1568	QAM00041169	HAMAD INTERNATIONAL AIRPORT	25.2731	51.6081	41169
1569	REM00061980	SAINT-DENIS/GILLOT (REUNION)	-20.8925	55.5286	61980
1570	REM00061984	ST. PIERRE/FONDS	-21.333	55.483	61984
1571	RIM00013275	BEOGRAD/KOSUTNJAK	44.7667	20.4167	13275
1572	RIM00013276	BEOGRAD/SELENO BRD	44.7833	20.5333	13276
1573	RIM00013388	NIS	43.3333	21.9	13388
1574	RMM00091250	ENEWETAK	11.35	162.35	91250
1575	RMM00091254	BIKINI	11.52	165.55	91254
1576	RMM00091258	UTIRIK ATOLL M.ISL	11.233	169.85	91258
1577	RMM00091366	KWAJALEIN/BUCHOLZ AAF	8.7333	167.7333	91366
1578	RMM00091369	JALUIT ATOLL	5.917	169.65	91369
1579	RMM00091371	WOTJE ATOLL	9.467	170.25	91371
1580	RMM00091376	MAJURO/MARSHALL IS. INTNL.	7.0683	171.2942	91376
1581	RMXUA912505	RONGERIK	11.3	167.48	12505
1582	ROM00015010	SATU MARE	47.717	22.883	15010
1583	ROM00015014	BAIA MARE	47.667	23.5	15014
1584	ROM00015023	SUCEAVA	47.633	26.25	15023
1585	ROM00015080	ORADEA	47.033	21.9	15080
1586	ROM00015090	IASI	47.167	27.633	15090
1587	ROM00015120	CLUJ-NAPOCA	46.7778	23.5714	15120
1588	ROM00015145	TG. MURES	46.533	24.533	15145
1589	ROM00015150	BACAU	46.583	26.983	15150
1590	ROM00015200	ARAD	46.167	21.317	15200
1591	ROM00015230	DEVA	45.867	22.9	15230
1592	ROM00015235	FAGARAS	45.833	24.933	15235
1593	ROM00015247	TIMISOARA	45.767	21.25	15247
1594	ROM00015260	SIBIU	45.783	24.083	15260
1595	ROM00015300	BRASOV-GHIMBAV	45.7	25.533	15300
1596	ROM00015302	PREDEAL	45.5	25.583	15302
1597	ROM00015310	GALATI	45.5	28.2	15310
1598	ROM00015350	BUZAU	45.15	26.817	15350
1599	ROM00015360	SULINA	45.15	29.667	15360
1600	ROM00015410	DROBETA TURNU SEVER	44.633	22.633	15410
1601	ROM00015420	BUCURESTI BANEASA	44.5106	26.0781	15420
1602	ROM00015450	CRAIOVA	44.317	23.867	15450
1603	ROM00015480	CONSTANTA	44.217	28.633	15480
1604	ROM00015490	TR. MAGURELE	43.75	24.883	15490
1605	RPM00098135	BASCO	20.45	121.967	98135
1606	RPM00098223	LAOAG	18.1828	120.5342	98223
1607	RPM00098233	TUGUEGARAO	17.6375	121.7525	98233
1608	RPM00098322	CROW VALLEY GUNNERY	15.317	120.383	98322
1609	RPM00098327	CLARK AB	15.167	120.567	98327
1610	RPM00098328	BAGUIO	16.4039	120.6014	98328
1611	RPM00098426	SUBIC BAY WEATHER	14.8	120.267	98426
1612	RPM00098433	TANAY	14.5814	121.3692	98433
1613	RPM00098444	LEGASPI	13.1506	123.7283	98444
1614	RPM00098618	PUERTO PRINCESA	9.7403	118.7586	98618
1615	RPM00098630	CUYO	10.85	121.033	98630
1616	RPM00098645	LAHUG	10.333	123.9	98645
1617	RPM00098646	MACTAN	10.3222	123.98	98646
1618	RPM00098653	SURIGAO	9.8	125.5	98653
1619	RPM00098747	LUMBIA AIRPORT	8.4089	124.6119	98747
1620	RPM00098753	DAVAO AIRPORT	7.1278	125.6547	98753
1621	RPM00098836	ZAMBOANGA	6.9	122.067	98836
1622	RQM00078526	SAN JUAN/INT.	18.4317	-65.9919	78526
1623	RQW00011603	AGUADILLA RAMEY AFB	18.5	-67.1333	11603
1624	RQW00011607	PONCE LOSEY FIELD	18.0167	-66.5	11607
1625	RQW00011611	MAYAGUEZ	18.25	-67.1333	11611
1626	RSM00020046	POLARGMO IM. E.T. KRENKELJA	80.6264	58.0589	20046
1627	RSM00020047	BUKHTA TIKHAYA/GUKER IS.	80.45	52.8	20047
1628	RSM00020069	OSTROV VIZE	79.5	76.98	20069
1629	RSM00020274	OSTROV UEDINENIA	77.5	82.23	20274
1630	RSM00020292	GMO IM.E.K. FEDOROVA	77.7131	104.2919	20292
1631	RSM00020353	MYS ZHELANIA	76.95	68.58	20353
1632	RSM00020357	RUSSKAJA GAVAN	76.1833	62.5667	20357
1633	RSM00020667	IM POPOVA	73.33	70.03	20667
1634	RSM00020674	OSTROV DIKSON	73.5136	80.4064	20674
1635	RSM00020744	MALYE KARMAKULY	72.3667	52.7	20744
1636	RSM00020891	HATANGA	71.9772	102.4664	20891
1637	RSM00021358	OSTROV ZOHOVA	76.15	152.83	21358
1638	RSM00021432	OSTROV KOTEL'NYJ	76.0	137.8667	21432
1639	RSM00021504	OSTROV PREOBRAZHENIA	74.67	112.93	21504
1640	RSM00021647	MYS SHALAUROVA	73.2	143.533	21647
1641	RSM00021824	TIKSI	71.5833	128.9167	21824
1642	RSM00021946	CHOKURDAH	70.6167	147.8833	21946
1643	RSM00021965	OSTROV CHETYREKHSTOLBO	70.63	162.4	21965
1644	RSM00021982	OSTROV VRANGELYA	70.967	-178.65	21982
1645	RSM00022113	MURMANSK	68.9833	33.1167	22113
1646	RSM00022165	KANIN NOS	68.65	43.3	22165
1647	RSM00022217	KANDALAKSHA	67.1692	32.3542	22217
1648	RSM00022271	SHOJNA	67.8767	44.1742	22271
1649	RSM00022522	KEM	64.95	34.65	22522
1650	RSM00022543	ARHANGEL'SK	64.6247	40.5114	22543
1651	RSM00022768	SENKURSK	62.1	42.9	22768
1652	RSM00022802	SORTAVALA	61.717	30.717	22802
1653	RSM00022820	PETROZAVODSK	61.8167	34.2667	22820
1654	RSM00022845	KARGOPOL	61.5067	38.9347	22845
1655	RSM00023022	AMDERMA	69.783	61.783	23022
1656	RSM00023074	DUDINKA	69.4	86.17	23074
1657	RSM00023078	NORIL'SK	69.3472	88.2639	23078
1658	RSM00023146	MYS KAMENNY	68.47	73.6	23146
1659	RSM00023205	NAR'JAN-MAR	67.625	53.0175	23205
1660	RSM00023274	IGARKA	67.47	86.57	23274
1661	RSM00023330	SALEHARD	66.5319	66.6744	23330
1662	RSM00023415	PECHORA	65.1167	57.1	23415
1663	RSM00023472	TURUHANSK	65.7944	87.9889	23472
1664	RSM00023552	TARKO-SALE	64.917	77.817	23552
1665	RSM00023802	SYKTYVKAR	61.6767	50.7806	23802
1666	RSM00023884	BOR	61.5806	90.0306	23884
1667	RSM00023921	IVDEL	60.6833	60.45	23921
1668	RSM00023933	HANTY-MANSIJSK	61.0278	69.1189	23933
1669	RSM00023955	ALEKSANDROVSKOE	60.4333	77.8667	23955
1670	RSM00024125	OLENEK	68.5	112.4333	24125
1671	RSM00024266	VERHOJANSK	67.5667	133.4	24266
1672	RSM00024343	ZHIGANSK	66.7667	123.4	24343
1673	RSM00024507	TURA	64.2694	100.2167	24507
1674	RSM00024641	VILJUJSK	63.7833	121.6167	24641
1675	RSM00024688	OJMJAKON	63.25	143.15	24688
1676	RSM00024726	MIRNVY	62.5333	113.8667	24726
1677	RSM00024790	SUSUMAN	62.7833	148.1333	24790
1678	RSM00024793	SHTURMOVOY	62.85	149.76	24793
1679	RSM00024817	ERBOGACEN	61.267	108.2	24817
1680	RSM00024908	VANAVARA	60.3361	102.2944	24908
1681	RSM00024944	OLEKMINSK	60.3667	120.4167	24944
1682	RSM00024959	JAKUTSK	62.0167	129.7167	24959
1683	RSM00025042	AJON ISLAND	69.9333	167.9667	25042
1684	RSM00025123	CHERSKIJ	68.75	161.2833	25123
1685	RSM00025173	MYS SHMIDTA	68.92	-179.48	25173
1686	RSM00025399	MYS UELEN	66.167	-169.833	25399
1687	RSM00025400	ZYRYANKA	65.7333	150.9	25400
1688	RSM00025428	OMOLON	65.2333	160.5333	25428
1689	RSM00025551	MARKOVO	64.683	170.417	25551
1690	RSM00025563	ANADYR	64.7833	177.5667	25563
1691	RSM00025594	BUHTA PROVIDENJA	64.383	-173.233	25594
1692	RSM00025677	BERINGOVSKAJA	63.017	179.283	25677
1693	RSM00025703	SEJMCHAN	62.9167	152.4167	25703
1694	RSM00025822	GIZIGA	61.95	160.8667	25822
1695	RSM00025913	MAGADAN	59.55	150.7833	25913
1696	RSM00025954	KORF	60.35	166.0	25954
1697	RSM00026063	ST.PETERSBURG (VOEJKOVO)	59.95	30.7	26063
1698	RSM00026065	LENINGRAD/CHOSSEYNOR	59.933	30.317	26065
1699	RSM00026258	PSKOV	57.817	28.333	26258
1700	RSM00026298	BOLOGOE	57.8833	34.0333	26298
1701	RSM00026477	VELIKIE LUKI	56.35	30.6167	26477
1702	RSM00026702	KALININGRAD	54.7264	20.5583	26702
1703	RSM00026781	SMOLENSK	54.75	32.0667	26781
1704	RSM00027038	VOLOGDA	59.3183	39.9256	27038
1705	RSM00027199	KIROV	58.5667	49.5667	27199
1706	RSM00027331	JAROSLAVL	57.58	39.58	27331
1707	RSM00027459	NIZHNIJ NOVGOROD	56.2667	44.0	27459
1708	RSM00027595	KAZAN	55.6075	49.2942	27595
1709	RSM00027612	MOSKVA (DOLGOPRUDNYJ)	55.93	37.5183	27612
1710	RSM00027707	SUHINICHI	54.1	35.35	27707
1711	RSM00027730	RYAZAN	54.6333	39.7	27730
1712	RSM00027944	TAMBOV	52.733	41.467	27944
1713	RSM00027962	PENZA	53.1228	45.0189	27962
1714	RSM00027995	SAMARA (BEZENCHUK)	52.9833	49.4333	27995
1715	RSM00028225	PERM	57.9583	56.1972	28225
1716	RSM00028275	TOBOL'SK	58.15	68.25	28275
1717	RSM00028445	EKATERINBURG (VERHNEE DUBROVO)	56.7333	61.0667	28445
1718	RSM00028661	KURGAN	55.4567	65.4011	28661
1719	RSM00028698	OMSK	54.9333	73.4	28698
1720	RSM00028722	UFA-DIOMA	54.7106	55.815	28722
1721	RSM00028900	SAMARA	53.25	50.45	28900
1722	RSM00029231	KOLPASEVO	58.3167	82.95	29231
1723	RSM00029263	ENISEJSK	58.4528	92.2028	29263
1724	RSM00029282	BOGUCANY	58.3833	97.45	29282
1725	RSM00029572	EMEL' YANOVO	56.1806	92.6056	29572
1726	RSM00029574	KRASNOYARSK	56.0	92.883	29574
1727	RSM00029612	BARABINSK	55.3544	78.3083	29612
1728	RSM00029634	NOVOSIBIRSK	54.9667	82.95	29634
1729	RSM00029698	NIZHNEUDINSK	54.8833	99.0333	29698
1730	RSM00029839	BARNAUL	53.5	83.8333	29839
1731	RSM00029846	ABAGUR	53.7333	87.1833	29846
1732	RSM00029862	ABAKAN	53.7667	91.3167	29862
1733	RSM00030054	VITIM	59.45	112.5833	30054
1734	RSM00030230	KIRENSK	57.7667	108.0667	30230
1735	RSM00030309	BRATSK	56.2833	101.75	30309
1736	RSM00030372	CHARA	56.9	118.2667	30372
1737	RSM00030521	ZHIGALOVO	54.8	105.167	30521
1738	RSM00030554	BAGDARIN	54.4667	113.5833	30554
1739	RSM00030635	UST'-BARGUZIN	53.4167	109.0167	30635
1740	RSM00030636	BARGUZIN	53.6167	109.6333	30636
1741	RSM00030673	MOGOCHA	53.75	119.7333	30673
1742	RSM00030692	SKOVORODINO	54.0	123.967	30692
1743	RSM00030710	IRKUTSK	52.267	104.317	30710
1744	RSM00030715	ANGARSK	52.4833	103.85	30715
1745	RSM00030758	CHITA	52.0833	113.4833	30758
1746	RSM00030935	KRASNYJ CHIKOJ	50.3667	108.75	30935
1747	RSM00030965	BORZYA	50.4	116.5167	30965
1748	RSM00031004	ALDAN	58.6167	125.3667	31004
1749	RSM00031088	OHOTSK	59.3667	143.2	31088
1750	RSM00031168	AYAN	56.45	138.15	31168
1751	RSM00031300	ZEJA	53.7414	127.2764	31300
1752	RSM00031329	EKIMCHAN	53.067	132.983	31329
1753	RSM00031369	NIKOLAEVSK-NA-AMURE	53.1475	140.6939	31369
1754	RSM00031510	BLAGOVESCETNSK	50.2803	127.4783	31510
1755	RSM00031538	SUTUR	50.0667	132.1333	31538
1756	RSM00031561	KOMSOMOLSK-ON-AMUR	50.6	137.0333	31561
1757	RSM00031707	EKATERINO-NIKOLSKOE	47.733	130.967	31707
1758	RSM00031736	HABAROVSK	48.5333	135.2333	31736
1759	RSM00031770	SOVETSKAYA GAVAN	49.0	140.3	31770
1760	RSM00031873	DAL'NERECHENSK	45.8667	133.7333	31873
1761	RSM00031909	TERNEJ	45.0	136.6	31909
1762	RSM00031977	VLADIVOSTOK (SAD GOROD)	43.2667	132.05	31977
1763	RSM00032061	ALEKSANDROVSK-SAHALINSKIJ	50.9	142.1667	32061
1764	RSM00032098	PORONAJSK	49.2167	143.1	32098
1765	RSM00032099	M. TERPENIYA (FL)	48.65	144.75	32099
1766	RSM00032150	JUZHNO-SAHALINSK	46.95	142.7167	32150
1767	RSM00032165	JUZHNO-KURILSK	44.017	145.867	32165
1768	RSM00032186	URUP	46.2	150.5	32186
1769	RSM00032195	SIMUSIR	46.85	151.8667	32195
1770	RSM00032215	SEVERO-KURIL'SK	50.6833	156.1333	32215
1771	RSM00032217	M. VASILYEV	50.017	155.4	32217
