	station_id_igra	station_name	latitude	longitude	station_id	start_date	end_date	isRadio
1056	INM00043311	AMINIDIVI	11.1167	72.7333	43311	1973	2020	True
1057	INM00043333	PORT BLAIR	11.6667	92.7167	43333	1926	2021	True
1058	INM00043344	TIRUCHCHIRAPALLI	10.7667	78.7167	43344	1938	2009	True
1059	INM00043346	KARAIKAL	10.9167	79.8333	43346	1973	2021	True
1060	INM00043353	COCHIN (IN-NAVY)	9.9333	76.2333	43353	1967	2021	True
1061	INM00043368	CAR NICOBAR	9.15	92.81	43368	1940	1990	True
1062	INM00043369	MINICOY	8.3	73.15	43369	1965	2021	True
1063	INM00043371	THIRUVANANTHAPURAM	8.4833	76.95	43371	1928	2021	True
1064	INXUAC03369	BARAKPUR	22.77	88.37	03369	1944	1946	True
1065	INXUAE05431	BHUJ	23.28	69.67	05431	1938	1942	True
1066	INXUAE05449	KANKROLI/RAJSAMAND	25.05	73.88	05449	1938	1942	True
1067	INXUAE05454	MALEGAON	20.57	74.53	05454	1933	1942	True
1068	INXUAE05455	MALIKU	8.28	73.05	05455	1941	1942	True
1069	INXUAE05457	MANGALORE/MANGALURU	12.98	74.88	05457	1928	1942	True
1070	INXUAE05462	NEW DEHLI	28.63	77.2	05462	1938	1942	True
1071	INXUAE05466	SAMBALPUR	21.47	83.98	05466	1930	1942	True
1072	INXUAE05469	TEZPUR	26.67	92.82	05469	1928	1942	True
1073	INXUAE05473	VENGURLA	15.85	73.63	05473	1941	1942	True
1074	INXUAE05784	AJMER	26.45	74.73	05784	1928	1934	True
1075	INXUAE05786	ALIPORE	22.53	88.4	05786	1929	1935	True
1076	INXUAE05794	BELLARY	15.15	76.95	05794	1933	1935	True
1077	INXUAE05796	COLABA	18.9	72.82	05796	1933	1935	True
1078	INXUAE05798	DARJEELING	27.05	88.3	05798	1933	1933	True
1079	INXUAE05800	DIAMOND HARBOUR	22.18	88.18	05800	1926	1929	True
1080	INXUAE05822	PURNEA	25.77	87.52	05822	1933	1933	True
1081	INXUAE05832	SHIMLA	31.08	77.18	05832	1926	1928	True
1082	INXUAE05834	SILCHAR	24.83	92.85	05834	1933	1935	True
1083	INXUAE05840	WALTAIR	17.68	83.35	05840	1928	1935	True
1084	IOM00061967	DIEGO GARCIA	-7.3	72.4	61967	1967	2006	True
1085	IRM00040706	TABRIZ	38.0833	46.2833	40706	1970	2021	True
1086	IRM00040745	MASHHAD	36.2667	59.6333	40745	1969	2021	True
1087	IRM00040754	TEHRAN-MEHRABAD	35.6833	51.3167	40754	1961	2021	True
1088	IRM00040766	KERMANSHAH	34.35	47.15	40766	1973	2021	True
1089	IRM00040800	ESFAHAN	32.5175	51.7061	40800	1969	2021	True
1090	IRM00040809	BIRJAND	32.8667	59.2	40809	1989	2021	True
1091	IRM00040811	AHWAZ	31.3333	48.6667	40811	1989	2021	True
1092	IRM00040821	YAZD	31.9	54.2833	40821	2005	2012	True
1093	IRM00040841	KERMAN	30.25	56.9667	40841	1967	2021	True
1094	IRM00040848	SHIRAZ	29.5333	52.6	40848	1968	2021	True
1095	IRM00040856	ZAHEDAN	29.4667	60.8833	40856	2005	2021	True
1096	IRM00040875	BANDARABBASS	27.2167	56.3667	40875	1989	2021	True
1097	ISM00040179	BET DAGAN	32.0	34.8167	40179	1963	2021	True
1098	ISM00040181	BEER-YA AQOV TO 401790	31.933	34.833	40181	1956	1963	True
1099	ISM00040186	ASHDOD NORTH	31.8667	34.6833	40186	2008	2018	True
1100	ISM00040191	BEER-SHEVA	31.233	34.783	40191	1973	1983	True
1101	ISM00040199	EILAT	29.55	34.95	40199	1973	1988	True
1102	ITM00016037	AVIANO	46.0303	12.5992	16037	2010	2011	True
1103	ITM00016044	UDINE/CAMPOFORMIDO	46.0333	13.1833	16044	1958	2016	True
1104	ITM00016045	UDINE/RIVOLTO RDS	45.9806	13.0592	16045	2016	2021	True
1105	ITM00016080	MILANO LINATE RDS	45.4614	9.2831	16080	1949	2021	True
1106	ITM00016113	CUNEO-LEVALDIGI RDS	44.5392	7.6125	16113	2000	2021	True
1107	ITM00016144	S. PIETRO CAPOFIUME RDS	44.6539	11.6225	16144	1986	2021	True
1108	ITM00016242	ROMA FIUMICINO	41.8	12.233	16242	1952	1986	True
1109	ITM00016245	PRATICA DI MARE RDS	41.67	12.4508	16245	1986	2021	True
1110	ITM00016320	BRINDISI RDS	40.6603	17.9567	16320	1953	2021	True
1111	ITM00016420	MESSINA	38.2	15.55	16420	1950	1966	True
1112	ITM00016429	TRAPANI BIRGI RDS	37.9142	12.4914	16429	1974	2021	True
1113	ITM00016546	DECIMOMANNU RDS	39.3461	8.9675	16546	2012	2021	True
1114	ITM00016560	CAGLIARI ELMAS	39.2436	9.06	16560	1949	2012	True
1115	ITXUAC00012	CATANIA	37.47	15.07	00012	1941	1943	True
1116	ITXUAC00013	MARSALA	37.78	12.45	00013	1941	1941	True
1117	IVM00065528	ODIENNE	9.5	-7.567	65528	1981	1981	True
1118	IVM00065536	KORHOGO	9.417	-5.617	65536	1978	1995	True
1119	IVM00065548	MAN	7.383	-7.517	65548	1973	2021	True
1120	IVM00065555	BOUAKE	7.733	-5.067	65555	1940	1997	True
1121	IVM00065578	ABIDJAN	5.25	-3.9333	65578	1940	2021	True
1122	IVM00065592	TABOU	4.417	-7.367	65592	1944	1994	True
1123	IZM00040608	MOSUL	36.317	43.15	40608	1967	1977	True
1124	IZM00040642	RUTBAH	33.033	40.283	40642	1973	1980	True
1125	IZM00040648	AL HABBANIYAH	33.37	43.57	40648	1949	1958	True
1126	IZM00040650	BAGHDAD INT. AIRPORT	33.3	44.4	40650	1958	2015	True
1127	IZM00040676	NASIRIYA	31.017	46.233	40676	1975	1979	True
1128	IZM00040689	BASRAH-HUSSEN	30.517	47.783	40689	1957	1990	True
1129	JAM00047401	WAKKANAI	45.415	141.6789	47401	1949	2021	True
1130	JAM00047412	SAPPORO	43.06	141.3286	47412	1949	2021	True
1131	JAM00047418	KUSHIRO	42.9531	144.4375	47418	2010	2021	True
1132	JAM00047420	NEMURO	43.3333	145.5833	47420	1957	2010	True
1133	JAM00047580	MISAWA AB	40.7053	141.3719	47580	1948	2020	True
1134	JAM00047582	AKITA	39.7175	140.0992	47582	1956	2021	True
1135	JAM00047590	SENDAI	38.267	140.9	47590	1956	2008	True
1136	JAM00047600	WAJIMA	37.3914	136.8953	47600	1956	2021	True
1137	JAM00047604	NIIGATA	37.917	139.05	47604	1973	1990	True
1138	JAM00047624	MAEBASHI	36.4	139.067	47624	1973	1990	True
1139	JAM00047646	TATENO	36.0581	140.1258	47646	1949	2021	True
1140	JAM00047655	OMAEZAKI	34.6	138.217	47655	1973	1990	True
1141	JAM00047678	HACHIJOJIMA	33.1217	139.7792	47678	1958	2021	True
1142	JAM00047681	HAMAMATSU AB	34.7503	137.703	47681	1966	2019	True
1143	JAM00047684	YOKKAICHI	34.933	136.583	47684	1973	1990	True
1144	JAM00047688	TATEYAMA AB	34.983	139.833	47688	1977	1979	True
1145	JAM00047696	YOKOSUKA	35.28	139.67	47696	1955	1957	True
1146	JAM00047727	SHIMOFUSA AB	35.8	140.017	47727	1977	1979	True
1147	JAM00047741	MATSUE	35.4572	133.0656	47741	2010	2021	True
1148	JAM00047744	YONAGO	35.4333	133.35	47744	1949	2010	True
1149	JAM00047764	IWAKUNI	34.15	132.22	47764	1955	1990	True
1150	JAM00047772	OSAKA	34.683	135.517	47772	1947	1992	True
1151	JAM00047778	SHIONOMISAKI	33.4503	135.7572	47778	1956	2021	True
1152	JAM00047787	OZUKI AB	34.05	131.05	47787	1977	1979	True
1153	JAM00047807	FUKUOKA	33.5822	130.3764	47807	1947	2021	True
1154	JAM00047810	SAGA AIRPORT	33.15	130.3	47810	1999	2000	True
1155	JAM00047827	KAGOSHIMA	31.555	130.5481	47827	1956	2021	True
1156	JAM00047850	KANOYA AB	31.367	130.833	47850	1977	1979	True
1157	JAM00047855	NAGASAKI AIRPORT	32.917	129.917	47855	1977	1979	True
1158	JAM00047881	TOKUSHIMA AB	34.133	134.6	47881	1970	2006	True
1159	JAM00047884	KOMATSUSHIMA AB	34.0	134.633	47884	1977	1979	True
1160	JAM00047898	SHIMIZU	32.717	133.017	47898	1973	1990	True
1161	JAM00047909	NAZE/FUNCHATOGE	28.3942	129.5528	47909	1957	2021	True
1162	JAM00047918	ISHIGAKIJIMA	24.3367	124.1644	47918	1964	2021	True
1163	JAM00047931	KADENA AB	26.35	127.75	47931	1948	1990	True
1164	JAM00047936	NAHA	26.2	127.683	47936	1973	2008	True
1165	JAM00047938	IEJIMA AUXILIARY AB	26.717	127.783	47938	1975	1980	True
1166	JAM00047945	MINAMIDAITOJIMA	25.8289	131.2286	47945	1961	2021	True
1167	JAM00047963	TORISHIMA	30.483	140.3	47963	1956	1965	True
1168	JAM00047971	CHICHIJIMA	27.0922	142.1914	47971	1967	2021	True
1169	JAM00047981	IWOTO	24.783	141.333	47981	1948	2008	True
1170	JAM00047991	MINAMITORISHIMA	24.2883	153.9833	47991	1951	2021	True
1171	JMM00078397	COOPERS HILL	18.0667	-76.85	78397	1956	2021	True
1172	JNM00001001	JAN MAYEN	70.9397	-8.6678	01001	1949	2020	True
1173	JNM00001005	ISFJORD RADIO	78.0667	13.6333	01005	1957	1961	True
1174	JNM00001020	KINNVIKA STATION	80.05	18.3	01020	1957	1958	True
1175	JOM00040255	IRBED	32.55	35.85	40255	1978	1984	True
1176	JOM00040265	MAFRAQ	32.3667	36.25	40265	1963	2021	True
1177	JOM00040270	AMMAN AIRPORT	31.983	35.983	40270	1976	1986	True
1178	JOM00040310	MAAN	30.167	35.783	40310	1979	1984	True
1179	JQM00091275	JOHNSTON IS WSO AP	16.7333	-169.5167	91275	1946	1984	True
1180	JUM00061970	ILE JUAN DE NOVA	-17.05	42.717	61970	1974	1998	True
1181	KEM00063612	LODWAR	3.117	35.617	63612	1973	1998	True
1182	KEM00063619	MOYALE	3.533	39.05	63619	1974	1991	True
1183	KEM00063624	MANDERA	3.933	41.867	63624	1973	1990	True
1184	KEM00063641	MARSABIT	2.333	37.983	63641	1979	1991	True
1185	KEM00063661	KITALE	1.017	35.0	63661	1961	1996	True
1186	KEM00063671	WAJIR	1.75	40.067	63671	1952	1990	True
1187	KEM00063686	ELDORET	0.483	35.3	63686	1979	1995	True
1188	KEM00063694	NANUYKI	0.033	37.033	63694	1961	1974	True
1189	KEM00063695	MERU	0.083	37.65	63695	1977	1995	True
1190	KEM00063708	KISUMU	-0.1	34.75	63708	1960	1991	True
1191	KEM00063710	KERICHO	-0.367	35.267	63710	1975	1996	True
1192	KEM00063714	NAKURU	-0.267	36.1	63714	1973	1999	True
1193	KEM00063717	NYERI	-0.433	36.967	63717	1979	1988	True
1194	KEM00063720	EMBU	-0.5	37.45	63720	1979	1995	True
1195	KEM00063723	GARISSA	-0.467	39.633	63723	1973	1999	True
1196	KEM00063737	NAROK	-1.133	35.833	63737	1973	1996	True
1197	KEM00063741	DAGORETTI CORNER	-1.3036	36.7597	63741	1949	2021	True
1198	KEM00063766	MAKINDU	-2.283	37.833	63766	1973	1999	True
1199	KEM00063793	VOI	-3.4	38.567	63793	1973	1995	True
1200	KEM00063799	MALINDI	-3.217	40.1	63799	1973	1988	True
1201	KEM00063820	MOMBASA	-4.033	39.617	63820	1973	1984	True
1202	KGM00036974	NARYN	41.433	76.0	36974	1967	1992	True
1203	KGM00038353	BISHKEK	42.833	74.583	38353	1956	2007	True
1204	KGM00038613	DZHALAL-ABAD	40.917	72.95	38613	1958	1992	True
1205	KNM00047041	HAMHEUNG	39.9333	127.55	47041	1978	2015	True
1206	KNM00047058	PYONGYANG	39.0333	125.7833	47058	1957	2020	True
1207	KRM00091487	FANNING ISLAND	3.85	-159.367	91487	1978	1979	True
1208	KRM00091492	CHRISTMAS ISLAND	2.0	-157.4	91492	1962	2001	True
1209	KRM00091610	TARAWA	1.35	172.9167	91610	1958	2021	True
1210	KRM00091701	KANTON ISLAND	-2.767	-171.717	91701	1943	1992	True
1211	KSI0000RKSC	SV RI SAN	37.35	126.917	0RKSC	1977	1989	True
1212	KSM00047090	SOKCHO	38.2508	128.5647	47090	2001	2015	True
1213	KSM00047101	CHUNCHEON	37.9025	127.7358	47101	1970	2020	True
1214	KSM00047102	BAENGNYEONGDO	37.966	124.63	47102	1973	2008	True
1215	KSM00047107	GANGNEUNG AB	37.75	128.95	47107	1973	2000	True
1216	KSM00047110	GIMPO INTL AIRPORT	37.567	126.783	47110	1945	1990	True
1217	KSM00047111	SEOUL AB	37.433	127.117	47111	1978	1988	True
1218	KSM00047118	WONJU AB	37.433	127.95	47118	1973	2000	True
1219	KSM00047122	OSAN AB	37.0833	127.0333	47122	1957	2021	True
1220	KSM00047123	SANGDONG	37.1	128.8667	47123	1987	2000	True
1221	KSM00047128	CHEONGJU INTL AIRPO	36.7	127.5	47128	1979	2000	True
1222	KSM00047129	SEOSAN	36.767	126.467	47129	1997	2000	True
1223	KSM00047131	CHEONGJU	36.633	127.433	47131	1978	2000	True
1224	KSM00047134	YECHEON AB	36.617	128.35	47134	1977	2000	True
1225	KSM00047138	POHANG	36.0319	129.38	47138	1967	2021	True
1226	KSM00047139	POHANG AB	35.983	129.417	47139	1973	1977	True
1227	KSM00047142	DAEGU AB	35.9	128.65	47142	1973	2000	True
1228	KSM00047153	GIMHAE INTL AIRPORT	35.169	128.934	47153	1973	2000	True
1229	KSM00047158	GWANGJU AB	35.1167	126.8	47158	1973	2021	True
1230	KSM00047161	SACHEON AB	35.083	128.083	47161	1952	2000	True
1231	KSM00047169	HEUKSANDO	34.6872	125.4511	47169	2003	2021	True
1232	KSM00047185	GOSAN	33.2939	126.1628	47185	1988	2016	True
1233	KSM00047187	MOESULPO AB	33.233	126.25	47187	1954	1985	True
1234	KTM00096995	CHRISTMAS ISL (PVT)	-10.45	105.7	96995	1959	1980	True
1235	KUM00040582	KUWAIT INTERNATIONAL AIRPORT	29.2425	47.9714	40582	1983	2017	True
1236	KZM00028951	KOSTANAI	53.2333	63.6167	28951	1950	2021	True
1237	KZM00035108	URALSK	51.25	51.4	35108	1950	1996	True
1238	KZM00035188	CELINOGRAD	51.1333	71.3667	35188	1955	1956	True
1239	KZM00035229	AKTOBE	50.2833	57.15	35229	1946	2021	True
1240	KZM00035361	AMANGELDY	50.133	65.233	35361	1962	1989	True
1241	KZM00035394	KARAGANDA	49.8	73.15	35394	1946	2021	True
1242	KZM00035671	ZHEZKAZGAN	47.8	67.7167	35671	1961	2021	True
1243	KZM00035700	ATYRAU	47.1167	51.9167	35700	1951	2021	True
1244	KZM00035746	ARALSKOE MORE	46.783	61.65	35746	1947	1995	True
1245	KZM00035796	BALHASH	46.8	75.083	35796	1953	1995	True
1246	KZM00036003	PAVLODAR	52.3	76.9333	36003	1958	2021	True
1247	KZM00036177	SEMIPALATINSK	50.417	80.3	36177	1947	1995	True
1248	KZM00036859	ZHARKENT	44.167	80.067	36859	1957	1994	True
1249	KZM00036872	ALMATY	43.3633	77.0042	36872	1940	2021	True
1250	KZM00038001	FORT SHEVCHENKO	44.55	50.25	38001	1953	1982	True
1251	KZM00038064	KYZYLORDA	44.7667	65.5167	38064	1950	2021	True
1252	KZM00038341	TARAZ	42.85	71.3	38341	1956	2021	True
1253	LAM00048930	LUANG-PRABANG	19.883	102.133	48930	1973	1974	True
1254	LAM00048940	VIENTIANE	17.95	102.567	48940	1973	1987	True
1255	LAM00048947	SAVANNAKHET	16.55	104.65	48947	1973	1973	True
1256	LAM00048955	PAKSE	15.117	105.783	48955	1973	1974	True
1257	LEM00040100	RAFIC HARIRI INTL	33.817	35.483	40100	1953	2007	True
1258	LGM00026406	LIEPAJA	56.483	21.017	26406	1950	1992	True
1259	LGM00026422	RIGA	56.917	23.967	26422	1942	2005	True
1260	LGM00026435	SKRIVERI	56.6425	25.1283	26435	2006	2021	True
1261	LHM00026629	KAUNAS	54.8839	23.8358	26629	1947	2021	True
1262	LIM00065660	ROBERTS FIELD	6.25	-10.35	65660	1977	1987	True
1263	LOM00011934	POPRAD/TATRY	49.067	20.25	11934	1952	1977	True
1264	LOM00011952	POPRAD-GANOVCE	49.0333	20.3167	11952	1977	2021	True
1265	LQM00091385	PALMYRA ISLAND	5.8833	-162.05	91385	1951	1962	True
1266	LYM00062002	NALUT	31.867	10.983	62002	1973	1986	True
1267	LYM00062007	ZUARA	32.883	12.083	62007	1973	1986	True
1268	LYM00062010	TRIPOLI INTL ARPT	32.6833	13.1667	62010	1971	2010	True
1269	LYM00062011	WHEELUS	32.9	13.2833	62011	1942	1970	True
1270	LYM00062016	MISURATA	32.417	15.05	62016	1981	1986	True
1271	LYM00062019	SIRTE	31.2	16.583	62019	1975	1995	True
1272	LYM00062053	BENINA	32.1	20.2667	62053	1951	2013	True
1273	LYM00062055	AGEDABIA	30.717	20.167	62055	1973	1986	True
1274	LYM00062056	SHAHAT	32.8	21.883	62056	1973	1985	True
1275	LYM00062059	DERNA	32.783	22.583	62059	1942	1986	True
1276	LYM00062062	TOBRUK	32.1	23.933	62062	1958	1986	True
1277	LYM00062103	GHADAMES	30.133	9.5	62103	1973	1997	True
1278	LYM00062120	GARIAT EL-SHARGHIA	30.383	13.583	62120	1973	1982	True
1279	LYM00062124	SEBHA	27.0167	14.45	62124	1975	2011	True
1280	LYM00062131	HON	29.117	15.933	62131	1973	1985	True
1281	LYM00062161	JALO	29.033	21.567	62161	1973	1986	True
1282	LYM00062176	GIARABUB	29.75	24.533	62176	1973	1986	True
1283	LYM00062259	TAZERBO	25.8	21.133	62259	1973	1986	True
1284	LYM00062271	KUFRA	24.217	23.3	62271	1973	1989	True
1285	MAM00067009	ANTSIRANANA	-12.35	49.3	67009	1973	2001	True
1286	MAM00067012	FASCENE (NOSSI-BE)	-13.317	48.317	67012	1973	1981	True
1287	MAM00067017	VOHEMAR	-13.367	50.0	67017	1976	1981	True
1288	MAM00067019	ANALALAVA	-14.633	47.767	67019	1973	1980	True
1289	MAM00067023	SAMBAVA	-14.283	50.167	67023	1973	1982	True
1290	MAM00067025	ANTALAHA	-15.0	50.333	67025	1973	1999	True
1291	MAM00067027	MAHAJANGA	-15.6667	46.35	67027	1973	2020	True
1292	MAM00067072	SAINTE-MARIE AERODR	-17.083	49.817	67072	1975	1981	True
1293	MAM00067083	ANTANANARIVO/IVATO	-18.8	47.4833	67083	1967	2021	True
1294	MAM00067085	TANANARIVE/SCM	-18.9	47.5333	67085	1952	1966	True
1295	MAM00067095	TOAMASINA	-18.1167	49.4	67095	1973	2021	True
1296	MAM00067113	MAHANORO	-19.833	48.8	67113	1975	1982	True
1297	MAM00067117	MORONDAVA	-20.283	44.317	67117	1973	1997	True
1298	MAM00067131	MOROMBE	-21.75	43.367	67131	1977	1981	True
1299	MAM00067137	FIANARANTSOA	-21.45	47.1	67137	1973	1994	True
1300	MAM00067143	MANANJARY	-21.2	48.367	67143	1973	1995	True
1301	MAM00067152	RANOHIRA	-22.55	45.4	67152	1973	2006	True
1302	MAM00067157	FARAFANGANA	-22.8	47.833	67157	1973	1981	True
1303	MAM00067161	TOLIARA	-23.383	43.733	67161	1973	1996	True
1304	MAM00067194	FAUX-CAP	-25.55	45.533	67194	1973	1980	True
1305	MAM00067197	TAOLAGNARO	-25.0333	46.95	67197	1972	2019	True
1306	MBM00078925	LAMENTIN AERO	14.6	-61.0	78925	1973	2001	True
1307	MDM00033815	KISINEV	47.017	28.867	33815	1949	2002	True
1308	MFM00067005	DZAOUDZI/PAMANZI	-12.8	45.2833	67005	1973	2009	True
1309	MGM00044212	ULAANGOM	49.8	92.0833	44212	1971	2021	True
1310	MGM00044218	HOVD	48.017	91.567	44218	1973	1982	True
1311	MGM00044231	MUREN	49.6333	100.1667	44231	1971	2021	True
1312	MGM00044239	BULGAN	48.8	103.55	44239	1973	1982	True
1313	MGM00044241	BARUUNHARAA	48.917	106.067	44241	1973	1982	True
1314	MGM00044259	CHOIBALSAN	48.0833	114.55	44259	1973	2013	True
1315	MGM00044272	ULIASTAI	47.75	96.85	44272	1973	1982	True
1316	MGM00044277	ALTAI	46.4	96.25	44277	1970	2013	True
1317	MGM00044282	TSETSERLEG	47.45	101.467	44282	1973	1982	True
1318	MGM00044288	ARVAIHEER	46.2667	102.7833	44288	1973	2013	True
1319	MGM00044292	ULAANBAATAR	47.9167	106.8667	44292	1956	2021	True
1320	MGM00044341	MANDALGOBI	45.767	106.283	44341	1973	1982	True
1321	MGM00044354	SAINSHAND	44.9	110.117	44354	1957	1990	True
1322	MGM00044373	DALANZADGAD	43.5833	104.4167	44373	1959	2021	True
1323	MGM00044385	HANBOGD	43.2	107.167	44385	1974	1989	True
1324	MIM00067423	KARONGA	-9.95	33.883	67423	1970	1994	True
1325	MIM00067485	MZIMBA	-11.883	33.617	67485	1962	1994	True
1326	MIM00067489	MZUZU	-11.45	34.017	67489	1966	1992	True
1327	MIM00067586	LILONGWE INTL AIRPO	-13.783	33.767	67586	1982	2002	True
1328	MIM00067587	LILONGWE	-13.76	33.7	67587	1968	1982	True
1329	MIM00067597	SALIMA	-13.75	34.583	67597	1972	1995	True
1330	MIM00067693	CHILEKA	-15.683	34.967	67693	1962	1992	True
1331	MKM00013586	SKOPJE- AIRPORT	41.95	21.633	13586	1973	2008	True
1332	MLM00061202	TESSALIT	20.2	0.9833	61202	1948	2010	True
1333	MLM00061214	KIDAL	18.433	1.35	61214	1973	1993	True
1334	MLM00061223	TOMBOUCTOU	16.7167	-3.0	61223	1973	2012	True
1335	MLM00061226	GAO	16.267	-0.05	61226	1940	2005	True
1336	MLM00061233	NARA	15.167	-7.283	61233	1978	1991	True
1337	MLM00061257	KAYES/DAG-DAG	14.482	-11.44	61257	1973	1997	True
1338	MLM00061265	MOPTI	14.5167	-4.1	61265	1973	2021	True
1339	MLM00061272	SEGOU	13.433	-6.283	61272	1945	1990	True
1340	MLM00061290	BAMAKO	12.633	-8.033	61290	1940	1974	True
1341	MLM00061291	BAMAKO/SENOU	12.5333	-7.95	61291	1975	2021	True
1342	MLXUAAW1257	KAYES	14.4333	-11.4333	W1257	1940	1957	True
1343	MLXUAAW1265	MOPTI-SEVARE	14.5	-4.2	W1265	1940	1957	True
1344	MLXUAAW1270	KITA	13.0667	-9.4833	W1270	1953	1957	True
1345	MOM00060101	TANGER (AERODROME)	35.733	-5.9	60101	1984	1987	True
1346	MOM00060107	AL HOCEIMA	35.183	-3.85	60107	1973	1979	True
1347	MOM00060115	OUJDA	34.783	-1.95	60115	1973	1997	True
1348	MOM00060119	KENITRA PORT LYAUTEY	34.3	-6.6	60119	1948	1970	True
1349	MOM00060127	TAZA	34.217	-4.0	60127	1973	1979	True
1350	MOM00060150	MEKNES	33.883	-5.533	60150	1973	1978	True
1351	MOM00060155	CASABLANCA	33.5667	-7.6667	60155	1949	2021	True
1352	MOM00060185	SAFI	32.283	-9.233	60185	1973	1979	True
1353	MOM00060191	BENI-MELLAL	32.367	-6.4	60191	1986	2005	True
1354	MOM00060195	MIDELT	32.683	-4.733	60195	1973	1988	True
1355	MOM00060210	ERRACHIDIA	31.933	-4.4	60210	1974	1995	True
1356	MOM00060230	MARRAKECH	31.617	-8.033	60230	1973	1994	True
1357	MOM00060250	AGADIR INEZGANNE	30.383	-9.567	60250	1969	1991	True
1358	MOM00060252	AGADIR AL MASSIRA	30.333	-9.417	60252	1992	2003	True
1359	MOM00060265	OUARZAZATE	30.933	-6.9	60265	1973	1983	True
1360	MOXUAC00132	RABAT	34.05	-6.7667	00132	1941	1949	True
1361	MPM00061974	AGALEGA	-10.433	56.75	61974	1973	2006	True
1362	MPM00061986	ST. BRANDON	-16.45	59.617	61986	1973	2006	True
1363	MPM00061988	RODRIGUES	-19.683	63.417	61988	1973	2006	True
1364	MPM00061995	VACOAS (MAURITIUS)	-20.2975	57.4947	61995	1966	2021	True
1365	MQM00091066	MIDWAY IS NAS	28.2	-177.3833	91066	1947	1991	True
1366	MRM00061401	BIR MOGHREIN	25.233	-11.617	61401	1951	1989	True
1367	MRM00061403	FORT GOURAUD	22.683	-12.7	61403	1941	1983	True
1368	MRM00061404	ZOUERATE	22.75	-12.483	61404	1984	1993	True
1369	MRM00061415	NOUADHIBOU	20.9333	-17.0333	61415	1940	2017	True
1370	MRM00061421	ATAR	20.517	-13.067	61421	1940	1989	True
1371	MRM00061442	NOUAKCHOTT	18.1	-15.95	61442	1941	2021	True
1372	MRM00061497	NEMA	16.6	-7.267	61497	1942	1991	True
1373	MRM00061498	KIFFA	16.633	-11.4	61498	1973	1993	True
1374	MRXUAAW1499	AIOUN ELATROUSS	16.7333	-9.6333	W1499	1952	1957	True
1375	MTM00016597	LUQA	35.85	14.483	16597	1949	2000	True
1376	MUM00041256	MUSCAT INT'L AIRPORT	23.5953	58.2983	41256	1978	2021	True
1377	MUM00041288	MASIRAH	20.667	58.9	41288	1983	1985	True
1378	MUM00041316	SALALAH AIRPORT	17.0439	54.1022	41316	1973	2021	True
1379	MUXUAE05791	BAIT AL FALAJ	23.6	58.55	05791	1927	1935	True
1380	MVM00043555	MALE	4.1917	73.5292	43555	1975	2011	True
1381	MVM00043599	GAN	-0.6933	73.1556	43599	1961	2021	True
1382	MXM00076151	ISLA GUADALUPE	28.883	-118.3	76151	1971	1998	True
1383	MXM00076225	CHIHUAHUA	28.6667	-106.0333	76225	1964	2021	True
1384	MXM00076256	EMPALME	27.95	-110.8	76256	1964	2021	True
1385	MXM00076370	TOPOLOBAMPO	25.617	-109.05	76370	2005	2006	True
1386	MXM00076382	TORREON AIRPORT	25.533	-103.45	76382	1994	2004	True
1387	MXM00076394	AEROP.INTERNACIONAL MONTERREY,	25.8667	-100.2333	76394	1964	2021	True
1388	MXM00076405	LA PAZ	24.1167	-110.3167	76405	1975	2021	True
1389	MXM00076458	COLONIA JUAN CARRASCO MAZATLAN	23.2167	-106.4	76458	1948	2021	True
1390	MXM00076491	CIUDAD VICTORIA	23.73	-99.11	76491	1948	1951	True
1391	MXM00076526	ZACATECAS,ZAC.	22.75	-102.5	76526	2000	2021	True
1392	MXM00076549	TAMPICO	22.283	-97.85	76549	2002	2006	True
1393	MXM00076595	CANCUN	21.0167	-86.85	76595	1995	2021	True
1394	MXM00076612	GUADALAJARA	20.7	-103.3833	76612	1979	2021	True
1395	MXM00076644	AEROP.INTERNACIONAL MERIDA	20.95	-89.65	76644	1948	2021	True
1396	MXM00076654	MANZANILLO	19.0667	-104.3333	76654	1976	2021	True
1397	MXM00076679	AEROP. INTERNACIONAL MEXICO	19.4333	-99.1333	76679	1948	2021	True
1398	MXM00076692	HACIENDA YLANG YLANG VERACRUZ,	19.15	-96.1333	76692	1952	2021	True
1399	MXM00076713	CUIDAD DEL CARMEN	18.633	-91.833	76713	2005	2005	True
1400	MXM00076723	ISLA SOCORRO	18.717	-110.95	76723	1973	2007	True
1401	MXM00076743	VILLAHERMOSA	17.9833	-92.9333	76743	2005	2021	True
1402	MXM00076805	ACAPULCO	16.75	-99.75	76805	1974	2021	True
1403	MXM00076833	SALINA CRUZ	16.1667	-95.1667	76833	2002	2003	True
1404	MXM00076903	TAPACHULA	14.9167	-92.25	76903	2011	2021	True
1405	MYM00048601	PENANG/BAYAN LEPAS	5.3	100.2667	48601	1968	2021	True
1406	MYM00048602	BUTTERWORTH AB	5.467	100.383	48602	1958	1984	True
1407	MYM00048615	KOTA BHARU	6.1667	102.2833	48615	1973	2021	True
1408	MYM00048620	SITIAWAN	4.2167	100.7	48620	1973	2018	True
1409	MYM00048647	KUALA LUMPUR SUBANG	3.117	101.55	48647	1971	1998	True
1410	MYM00048648	PETALING JAYA	3.1	101.65	48648	1984	1999	True
1411	MYM00048650	KUALA LUMPUR INTERNATIONAL AIR	2.7167	101.7	48650	1999	2021	True
