"ID";"Project title";"Collection_name";"Original Country or Region";"Original City or Town or Village";"Station Name";"Platform";"Altitude";"Original_Latitude_Units";"Original_Longitude_Units";"Original_Altitude_Units";"Local Gravity";"Last modified";"Original_Location or Relocation";"Start Station Year Month Day";"End Station Year Month Day";"Start Record Year Month Day";"End Record Year Month Day";"WMO Region";"Latitude";"Longitude";"Current Station Name";"WMO_ID";"Network1_name";"Network1_ID";"Network2_name";"Network2_ID";"Country or Region";"City or Town or Village";"Time Resolution";"Observation Times";"Time Reference Meridian, or Other";"Estimated Station Days";"Time Gaps";"Vertical Coordinate";"Significant Levels Y or N";"Variable Name";"Units";"Original Units";"Variable Instrument";"Corrections or Conversions";"Observation Changes";"Type of Access (Public or Restricted)";"Data Owner";"Data Owner Link or contact";"Source";"Type of Initial Source";"Source Link (Images)";"Data Provider";"Data Provider (Link or contact)";"Data series in published databank citation";"State of Data Rescue";"Comments";"Project Status"
"110005057";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Gdansk";"P";"0.0";"";"";"meters";"";"2018-09-24 08:52:20.278686+00:00";"";"";"";"1922-07-01";"1934-06-30";"Europe";"54.35";"18.65";"";"-999";"";"";"";"";"Poland";"";"up to daily";"";"";"729";"";"altitude";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005058";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Gliwice";"P";"240.0";"";"";"meters";"";"2018-09-24 08:52:20.423444+00:00";"";"";"";"1925-12-01";"1934-06-30";"Europe";"50.3";"18.67";"";"-999";"";"";"";"";"Poland";"";"up to daily";"";"";"563";"";"altitude";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005059";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Gliwice";"P";"240.0";"";"";"meters";"";"2018-09-24 08:52:20.434000+00:00";"";"";"";"1925-12-01";"1934-06-30";"Europe";"50.3";"18.67";"";"-999";"";"";"";"";"Poland";"";"up to daily";"";"";"563";"";"altitude";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005060";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Göteborg";"P";"4.0";"";"";"meters";"";"2018-09-24 08:52:20.445928+00:00";"";"";"";"1926-06-01";"1934-06-30";"Europe";"57.72";"11.78";"";"-999";"";"";"";"";"Sweden";"";"up to daily";"";"";"542";"";"altitude";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005061";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Göteborg";"P";"4.0";"";"";"meters";"";"2018-09-24 08:52:20.456760+00:00";"";"";"";"1926-06-01";"1934-06-30";"Europe";"57.72";"11.78";"";"-999";"";"";"";"";"Sweden";"";"up to daily";"";"";"542";"";"altitude";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005062";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Granada";"P";"700.0";"";"";"meters";"";"2018-09-24 08:52:20.469002+00:00";"";"";"";"1923-12-01";"1931-01-31";"Europe";"37.18";"-3.6";"";"-999";"";"";"";"";"Spain";"";"up to daily";"";"";"104";"";"altitude";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005063";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Granada";"P";"700.0";"";"";"meters";"";"2018-09-24 08:52:20.480191+00:00";"";"";"";"1923-12-01";"1931-01-31";"Europe";"37.18";"-3.6";"";"-999";"";"";"";"";"Spain";"";"up to daily";"";"";"104";"";"altitude";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005064";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Graudenz";"P";"75.0";"";"";"meters";"";"2018-09-24 08:52:20.491121+00:00";"";"";"";"1931-11-01";"1933-06-30";"Europe";"53.5";"18.75";"";"-999";"";"";"";"";"Poland";"";"up to daily";"";"";"4";"";"altitude";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005065";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Graudenz";"P";"75.0";"";"";"meters";"";"2018-09-24 08:52:20.500979+00:00";"";"";"";"1931-11-01";"1933-06-30";"Europe";"53.5";"18.75";"";"-999";"";"";"";"";"Poland";"";"up to daily";"";"";"4";"";"altitude";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005066";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Graz";"P";"360.0";"";"";"meters";"";"2018-09-24 08:52:20.513842+00:00";"";"";"";"1929-06-01";"1934-06-30";"Europe";"47.07";"15.43";"";"-999";"";"";"";"";"Austria";"";"up to daily";"";"";"250";"";"altitude";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005067";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Graz";"P";"360.0";"";"";"meters";"";"2018-09-24 08:52:20.524119+00:00";"";"";"";"1929-06-01";"1934-06-30";"Europe";"47.07";"15.43";"";"-999";"";"";"";"";"Austria";"";"up to daily";"";"";"250";"";"altitude";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005068";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Halle";"P";"85.0";"";"";"meters";"";"2018-09-24 08:52:20.534005+00:00";"";"";"";"1926-04-01";"1931-03-31";"Europe";"51.48";"11.97";"";"-999";"";"";"";"";"Germany";"";"daily";"";"";"531";"";"altitude";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005069";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Halle";"P";"85.0";"";"";"meters";"";"2018-09-24 08:52:20.546655+00:00";"";"";"";"1926-04-01";"1931-03-31";"Europe";"51.48";"11.97";"";"-999";"";"";"";"";"Germany";"";"daily";"";"";"531";"";"altitude";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005070";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Hamburg";"K/RB/CB";"17.0";"";"";"meters";"";"2018-09-24 08:52:20.557046+00:00";"";"";"";"1904-04-01";"1925-04-30";"Europe";"53.62";"9.98";"";"-999";"";"";"";"";"Germany";"";"up to daily";"";"";"1583";"";"altitude";"";"wind_speed";"";"";"kite";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005071";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Hamburg";"K/RB/CB";"17.0";"";"";"meters";"";"2018-09-24 08:52:20.568731+00:00";"";"";"";"1904-04-01";"1925-04-30";"Europe";"53.62";"9.98";"";"-999";"";"";"";"";"Germany";"";"up to daily";"";"";"1583";"";"altitude";"";"wind_from_direction";"";"";"kite";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005072";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Hamburg";"K/RB/CB";"17.0";"";"";"meters";"";"2018-09-24 08:52:20.655778+00:00";"";"";"";"1904-04-01";"1925-04-30";"Europe";"53.62";"9.98";"";"-999";"";"";"";"";"Germany";"";"up to daily";"";"";"1583";"";"altitude";"";"air_temperature";"ºC";"";"";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005073";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Hamburg";"K/RB/CB";"17.0";"";"";"meters";"";"2018-09-24 08:52:20.668154+00:00";"";"";"";"1904-04-01";"1925-04-30";"Europe";"53.62";"9.98";"";"-999";"";"";"";"";"Germany";"";"up to daily";"";"";"1583";"";"altitude";"";"relative_humidity";"";"";"";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005074";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Hamburg";"P";"17.0";"";"";"meters";"";"2018-09-24 08:52:20.679331+00:00";"";"";"";"1909-06-01";"1934-08-31";"Europe";"53.62";"9.98";"";"-999";"";"";"";"";"Germany";"";"up to daily";"";"";"6896";"";"altitude";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005075";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Hamburg";"P";"17.0";"";"";"meters";"";"2018-09-24 08:52:20.690848+00:00";"";"";"";"1909-06-01";"1934-08-31";"Europe";"53.62";"9.98";"";"-999";"";"";"";"";"Germany";"";"up to daily";"";"";"6896";"";"altitude";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005076";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Hof";"P";"510.0";"";"";"meters";"";"2018-09-24 08:52:20.701194+00:00";"";"";"";"1927-03-01";"1931-01-31";"Europe";"50.32";"11.92";"";"-999";"";"";"";"";"Germany";"";"up to daily";"";"";"33";"";"altitude";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005077";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Hof";"P";"510.0";"";"";"meters";"";"2018-09-24 08:52:20.712297+00:00";"";"";"";"1927-03-01";"1931-01-31";"Europe";"50.32";"11.92";"";"-999";"";"";"";"";"Germany";"";"up to daily";"";"";"33";"";"altitude";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005078";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Innsbruck";"P";"575.0";"";"";"meters";"";"2018-09-24 08:52:20.724268+00:00";"";"";"";"1929-03-01";"1934-06-30";"Europe";"47.27";"11.4";"";"-999";"";"";"";"";"Austria";"";"up to daily";"";"";"292";"";"altitude";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005079";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Innsbruck";"P";"575.0";"";"";"meters";"";"2018-09-24 08:52:20.734497+00:00";"";"";"";"1929-03-01";"1934-06-30";"Europe";"47.27";"11.4";"";"-999";"";"";"";"";"Austria";"";"up to daily";"";"";"292";"";"altitude";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005080";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Jablonna?";"A";"-999.0";"";"";"meters";"";"2018-09-24 08:52:20.745665+00:00";"";"";"";"1932-11-01";"1934-01-31";"";"-999.0";"-999.0";"";"-999";"";"";"";"";"Czech Republic?";"";"up to daily";"";"";"35";"";"altitude";"";"air_pressure";"";"";"";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005081";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Jablonna?";"A";"-999.0";"";"";"meters";"";"2018-09-24 08:52:20.756798+00:00";"";"";"";"1932-11-01";"1934-01-31";"";"-999.0";"-999.0";"";"-999";"";"";"";"";"Czech Republic?";"";"up to daily";"";"";"35";"";"altitude";"";"air_temperature";"ºC";"";"";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005082";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Jablonna?";"A";"-999.0";"";"";"meters";"";"2018-09-24 08:52:20.768190+00:00";"";"";"";"1932-11-01";"1934-01-31";"";"-999.0";"-999.0";"";"-999";"";"";"";"";"Czech Republic?";"";"up to daily";"";"";"35";"";"altitude";"";"relative_humidity";"";"";"";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005083";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Kairouan";"P";"60.0";"";"";"meters";"";"2018-09-24 08:52:20.779034+00:00";"";"";"";"1931-05-01";"1934-06-30";"Africa";"35.68";"10.1";"";"-999";"";"";"";"";"Tunisia";"";"up to daily";"";"";"15";"";"altitude";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005084";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Kairouan";"P";"60.0";"";"";"meters";"";"2018-09-24 08:52:20.790517+00:00";"";"";"";"1931-05-01";"1934-06-30";"Africa";"35.68";"10.1";"";"-999";"";"";"";"";"Tunisia";"";"up to daily";"";"";"15";"";"altitude";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005085";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Kaliningrad";"P/RB";"30.0";"";"";"meters";"";"2018-09-24 08:52:20.801461+00:00";"";"";"";"1920-01-01";"1934-06-30";"Europe";"54.7";"20.5";"";"-999";"";"";"";"";"Russia";"";"up to daily";"";"";"4063";"";"altitude";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005086";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Kaliningrad";"P/RB";"30.0";"";"";"meters";"";"2018-09-24 08:52:20.968277+00:00";"";"";"";"1920-01-01";"1934-06-30";"Europe";"54.7";"20.5";"";"-999";"";"";"";"";"Russia";"";"up to daily";"";"";"4063";"";"altitude";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005087";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Kaliningrad";"P/RB";"30.0";"";"";"meters";"";"2018-09-24 08:52:20.979395+00:00";"";"";"";"1920-01-01";"1934-06-30";"Europe";"54.7";"20.5";"";"-999";"";"";"";"";"Russia";"";"up to daily";"";"";"4063";"";"altitude";"";"pressure_temp";"";"";"";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005088";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Kaliningrad";"P/RB";"30.0";"";"";"meters";"";"2018-09-24 08:52:20.990715+00:00";"";"";"";"1920-01-01";"1934-06-30";"Europe";"54.7";"20.5";"";"-999";"";"";"";"";"Russia";"";"up to daily";"";"";"4063";"";"altitude";"";"air_temperature";"ºC";"";"";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005089";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Kaliningrad";"P/RB";"30.0";"";"";"meters";"";"2018-09-24 08:52:21.002828+00:00";"";"";"";"1920-01-01";"1934-06-30";"Europe";"54.7";"20.5";"";"-999";"";"";"";"";"Russia";"";"up to daily";"";"";"4063";"";"altitude";"";"relative_humidity";"";"";"";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005090";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Karlskrona";"P";"25.0";"";"";"meters";"";"2018-09-24 08:52:21.013705+00:00";"";"";"";"1931-06-01";"1934-06-30";"Europe";"56.17";"15.58";"";"-999";"";"";"";"";"Swedish part of the Baltic Sea";"";"up to daily";"";"";"83";"";"altitude";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005091";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Karlskrona";"P";"25.0";"";"";"meters";"";"2018-09-24 08:52:21.023519+00:00";"";"";"";"1931-06-01";"1934-06-30";"Europe";"56.17";"15.58";"";"-999";"";"";"";"";"Swedish part of the Baltic Sea";"";"up to daily";"";"";"83";"";"altitude";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110005092";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Kiel";"P/RB";"10.0";"";"";"meters";"";"2018-09-24 08:52:21.034215+00:00";"";"";"";"1920-01-01";"1934-06-30";"Europe";"54.32";"10.13";"";"-999";"";"";"";"";"Germany";"";"less than daily";"";"";"104";"";"altitude";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"DWD";"";"Täglicher Wetterbericht des Dt. Reichswetterdienstes, Hrsg. Dt. Seewarte, Years 1903-34";"printed";"/UBERN/Europe/Germany/T%c3%a4glicher Wetterbericht der Deutschen Seewarte 1913 + 1927-34/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
